time_sec,x,y,vx,vy,command,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
122.946,27.615,0.978,0.017,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
123.065,27.615,0.978,0.017,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
123.104,27.615,0.978,0.017,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
123.139,27.615,0.978,-0.001,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
123.166,27.614,0.976,-0.001,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
123.197,27.614,0.976,-0.001,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
123.312,27.614,0.976,-0.001,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
123.348,27.614,0.976,-0.001,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
123.446,27.614,0.976,-0.001,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
123.549,27.614,0.976,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.588,27.614,0.975,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.613,27.614,0.975,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.625,27.614,0.975,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.709,27.614,0.975,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.811,27.614,0.975,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.847,27.614,0.975,0.006,-0.016,open,0.000,0.000,100.000,0.000,100.500,0.000
123.937,27.614,0.975,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
123.948,27.614,0.975,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
123.956,27.613,0.977,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
124.061,27.613,0.977,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
124.091,27.613,0.977,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
124.194,27.613,0.977,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
124.311,27.613,0.977,0.021,-0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
124.335,27.613,0.977,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.358,27.611,0.980,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.360,27.611,0.980,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.444,27.611,0.980,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.561,27.611,0.980,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.593,27.611,0.980,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.697,27.611,0.980,-0.016,0.018,open,0.000,0.000,100.000,0.000,100.500,0.000
124.765,27.611,0.980,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
124.785,27.613,0.979,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
124.813,27.613,0.979,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
124.848,27.613,0.979,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
124.944,27.613,0.979,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
125.069,27.613,0.979,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
125.091,27.613,0.979,0.034,-0.020,open,0.000,0.000,100.000,0.000,100.500,0.000
125.139,27.613,0.979,-0.025,0.030,open,0.000,0.000,100.000,0.000,100.500,0.000
125.153,27.612,0.980,-0.025,0.030,open,0.000,0.000,100.000,0.000,100.500,0.000
125.197,27.612,0.980,-0.025,0.030,open,0.000,0.000,100.000,0.000,100.500,0.000
125.311,27.612,0.980,-0.025,0.030,open,0.000,0.000,100.000,0.000,100.500,0.000
125.343,27.612,0.980,-0.025,0.030,open,0.000,0.000,100.000,0.000,100.500,0.000
125.443,27.612,0.980,-0.025,0.030,open,0.000,0.000,100.000,0.000,100.500,0.000
125.543,27.612,0.980,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.569,27.612,0.979,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.575,27.612,0.979,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.589,27.612,0.979,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.694,27.612,0.979,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.811,27.612,0.979,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.840,27.612,0.979,0.016,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
125.934,27.612,0.979,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
125.944,27.614,0.980,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
125.947,27.614,0.980,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
126.061,27.614,0.980,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
126.090,27.614,0.980,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
126.194,27.614,0.980,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
126.311,27.614,0.980,-0.005,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
126.337,27.614,0.980,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.345,27.614,0.980,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.364,27.613,0.981,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.444,27.613,0.981,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.567,27.613,0.981,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.591,27.613,0.981,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.698,27.613,0.981,-0.003,0.009,open,0.000,0.000,100.000,0.000,100.500,0.000
126.745,27.613,0.981,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
126.758,27.616,0.980,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
126.810,27.616,0.980,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
126.840,27.616,0.980,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
126.944,27.616,0.980,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
127.068,27.616,0.980,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
127.098,27.616,0.980,0.014,-0.008,open,0.000,0.000,100.000,0.000,100.500,0.000
127.137,27.616,0.980,0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
127.149,27.615,0.980,0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
127.193,27.615,0.980,0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
127.311,27.615,0.980,0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
127.352,27.615,0.980,0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
127.444,27.615,0.980,0.022,-0.004,open,0.000,0.000,100.000,0.000,100.500,0.000
127.541,27.615,0.980,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.551,27.613,0.979,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.560,27.613,0.979,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.589,27.613,0.979,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.693,27.613,0.979,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.814,27.613,0.979,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.839,27.613,0.979,-0.016,-0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
127.936,27.613,0.979,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
127.946,27.614,0.978,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
127.948,27.614,0.978,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
128.060,27.614,0.978,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
128.089,27.614,0.978,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
128.193,27.614,0.978,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
128.312,27.614,0.978,-0.002,-0.010,open,0.000,0.000,100.000,0.000,100.500,0.000
128.339,27.614,0.978,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.358,27.614,0.978,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.366,27.612,0.980,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.443,27.612,0.980,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.560,27.612,0.980,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.590,27.612,0.980,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.695,27.612,0.980,-0.036,0.021,open,0.000,0.000,100.000,0.000,100.500,0.000
128.743,27.612,0.980,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
128.760,27.613,0.978,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
128.811,27.613,0.978,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
128.843,27.613,0.978,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
128.943,27.613,0.978,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
129.061,27.613,0.978,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
129.089,27.613,0.978,0.017,-0.015,open,0.000,0.000,100.000,0.000,100.500,0.000
129.135,27.613,0.978,0.014,-0.019,open,0.000,0.000,100.000,0.000,100.500,0.000
129.143,27.614,0.979,0.014,-0.019,open,0.000,0.000,100.000,0.000,100.500,0.000
129.194,27.614,0.979,0.014,-0.019,open,0.000,0.000,100.000,0.000,100.500,0.000
129.310,27.614,0.979,0.014,-0.019,open,0.000,0.000,100.000,0.000,100.500,0.000
129.344,27.614,0.979,0.014,-0.019,open,0.000,0.000,100.000,0.000,100.500,0.000
129.443,27.614,0.979,0.014,-0.019,open,0.000,0.000,100.000,0.000,100.500,0.000
129.541,27.614,0.979,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.555,27.614,0.980,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.566,27.614,0.980,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.591,27.614,0.980,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.694,27.614,0.980,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.809,27.614,0.980,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.839,27.614,0.980,-0.003,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
129.936,27.614,0.980,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
129.948,27.614,0.980,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
129.961,27.614,0.977,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
130.061,27.614,0.977,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
130.091,27.614,0.977,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
130.198,27.614,0.977,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
130.309,27.614,0.977,-0.008,0.000,open,0.000,0.000,100.000,0.000,100.500,0.000
130.337,27.614,0.977,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.339,27.614,0.977,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.351,27.615,0.979,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.444,27.615,0.979,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.562,27.615,0.979,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.589,27.615,0.979,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.698,27.615,0.979,0.015,-0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.743,27.615,0.979,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.756,27.618,0.978,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.809,27.618,0.978,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.842,27.618,0.978,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
130.943,27.618,0.978,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
131.059,27.618,0.978,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
131.090,27.618,0.978,0.018,0.007,open,0.000,0.000,100.000,0.000,100.500,0.000
131.140,27.618,0.978,-0.012,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
131.152,27.615,0.975,-0.012,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
131.195,27.615,0.975,-0.012,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
131.311,27.615,0.975,-0.012,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
131.354,27.615,0.975,-0.012,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
131.443,27.615,0.975,-0.012,0.011,open,0.000,0.000,100.000,0.000,100.500,0.000
131.542,27.615,0.975,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.551,27.614,0.977,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.564,27.614,0.977,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.589,27.614,0.977,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.692,27.614,0.977,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.810,27.614,0.977,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.849,27.614,0.977,0.008,0.006,open,0.000,0.000,100.000,0.000,100.500,0.000
131.936,27.614,0.977,0.015,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
131.957,27.616,0.980,0.015,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
131.966,27.616,0.980,0.015,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
132.061,27.616,0.980,0.015,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
132.094,27.616,0.980,0.015,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
132.267,27.616,0.980,0.015,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
132.343,27.616,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.352,27.616,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.364,27.616,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.377,27.617,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.444,27.617,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.565,27.617,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.589,27.617,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.693,27.617,0.980,-0.022,0.029,open,0.000,0.000,100.000,0.000,100.500,0.000
132.749,27.617,0.980,0.066,-0.040,open,0.000,0.000,100.000,0.000,100.500,0.000
132.767,27.616,0.977,0.066,-0.040,open,0.000,0.000,100.000,0.000,100.500,0.000
132.821,27.616,0.977,0.066,-0.040,open,0.000,0.000,100.000,0.000,100.500,0.000
132.844,27.616,0.977,0.066,-0.040,open,0.000,0.000,100.000,0.000,100.500,0.000
132.943,27.616,0.977,0.066,-0.040,open,0.000,0.000,100.000,0.000,100.500,0.000
133.147,27.616,0.977,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.205,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.240,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.270,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.352,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.387,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.440,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.536,27.614,0.980,0.000,0.005,open,0.000,0.000,100.000,0.000,100.500,0.000
133.544,27.614,0.980,0.002,0.014,open,0.000,0.000,100.000,0.000,100.500,0.000
133.615,27.614,0.978,0.002,0.014,open,0.000,0.000,100.000,0.000,100.500,0.000
133.691,27.614,0.978,0.002,0.014,open,0.000,0.000,100.000,0.000,100.500,0.000
133.781,27.614,0.978,0.002,0.014,open,0.000,0.000,100.000,0.000,100.500,0.000
133.913,27.614,0.978,0.002,0.014,open,0.000,0.000,100.000,0.000,100.500,0.000
133.941,27.614,0.978,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.008,27.614,0.977,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.060,27.614,0.977,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.084,27.614,0.977,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.156,27.614,0.977,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.297,27.614,0.977,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.312,27.614,0.977,0.019,-0.022,open,0.000,0.000,100.000,0.000,100.500,0.000
134.336,27.614,0.977,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.352,27.614,0.976,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.409,27.614,0.976,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.499,27.614,0.976,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.526,27.614,0.976,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.642,27.614,0.976,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.715,27.614,0.976,0.012,0.003,open,0.000,0.000,100.000,0.000,100.500,0.000
134.749,27.614,0.976,-0.004,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
134.775,27.615,0.977,-0.004,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
134.791,27.615,0.977,-0.004,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
134.855,27.615,0.977,-0.004,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
134.905,27.615,0.977,-0.004,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
134.918,27.615,0.977,-0.004,-0.002,open,0.000,0.000,100.000,0.000,100.500,0.000
